qid,query,docno,score,rank,text
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_00_793270130,17.564350128173828,64,"Maryland Occupational Safety and Health (MOSH) - Division of Labor and Industry. Maryland Occupational Safety and Health (MOSH) works to improve the safety and health of Maryland's working men and women in both the public and private sector by providing consultation services, outreach and educational programs, establishing partnerships, setting and enforcing standards, and encouraging continual process improvement in workplace safety and health."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_57_799615970,17.39973258972168,65,"Sally is a multi skilled Chartered Health and Safety Practitioner with extensive experience of health, safety, quality and environmental consulting within the different industry sectors. She is also a Registered Nurse with previous nursing experience in both the private sector and the National Health Services."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_57_799627385,17.39973258972168,66,"Sally is a multi skilled Chartered Health and Safety Practitioner with extensive experience of health, safety, quality and environmental consulting within the different industry sectors. She is also a Registered Nurse with previous nursing experience in both the private sector and the National Health Services."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_57_799637637,17.39973258972168,67,"Sally is a multi skilled Chartered Health and Safety Practitioner with extensive experience of health, safety, quality and environmental consulting within the different industry sectors. She is also a Registered Nurse with previous nursing experience in both the private sector and the National Health Services."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_02_11947026,17.315357208251953,68,"Employment as a Occupational Health and Safety Technician. Occupational health and safety technicians held about 10,900 jobs in 2008. While the majority of jobs were spread throughout the private sector, about 22 percent of technicians worked for government agencies. Most private companies either employ their own occupational health and safety workers or contract with them."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_44_713547071,17.18082618713379,69,"Another division is between the public sector – government and the private sector – free market, individuals and business. The government is primarily concerned with services, such as health and education. However, the government could own key industries, such as coal mines were once nationalised in the UK."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_06_30798162,17.18082618713379,70,"Another division is between the public sector – government and the private sector – free market, individuals and business. The government is primarily concerned with services, such as health and education. However, the government could own key industries, such as coal mines were once nationalised in the UK."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_57_743319540,17.034818649291992,71,"This major prepares students for a variety of occupational safety and health program management positions in the private and public sectors. The courses will teach critical thinking, hazard identification and prioritization, problem solving, cost effectiveness, professional skills in programmatic management, and safety and regulatory compliance."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_01_521559528,16.992294311523438,72,There are problems and difficulties with health workforce supply and distribution in Australia. Persistent concerns about the quality and safety of health services have affected the basis of Australian healthcare system. Doubt and uncertainty as to what could be the possibilities about how best to stabilize and balance public and private sectors in the funding and delivering health services.
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_24_221176005,16.992294311523438,73,There are problems and difficulties with health workforce supply and distribution in Australia. Persistent concerns about the quality and safety of health services have affected the basis of Australian healthcare system. Doubt and uncertainty as to what could be the possibilities about how best to stabilize and balance public and private sectors in the funding and delivering health services.
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_03_470907524,16.943622589111328,74,"We provide OSHA and workplace environmental health and safety training services for businesses and industries throughout the New England region. Our senior consultants and instructional staff are qualified and experienced in creating occupational safety and health management solutions, specifically tailored to the needs of private and public sector workforces."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_14_544188653,16.611724853515625,75,"Choose the Specific Inspector Path. OSHA has three inspector career tracks: industrial hygienists, safety engineers and safety and occupational health specialists. All three types of inspectors visit private and public facilities to inspect their compliance with federal health and safety laws."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_56_337065775,16.591127395629883,76,"OSHA Strategic Partnerships focus on improving safety and health in major corporations, government agencies, at large construction projects and private sector industries where OSHA has jurisdiction. Most OSHA Strategic Partnerships are based out of local OSHA Area or Regional Offices. Help Us Improve."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_56_337062968,16.591127395629883,77,"OSHA Strategic Partnerships focus on improving safety and health in major corporations, government agencies, at large construction projects and private sector industries where OSHA has jurisdiction. Most OSHA Strategic Partnerships are based out of local OSHA Area or Regional Offices. Help Us Improve."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_56_337059805,16.591127395629883,78,"OSHA Strategic Partnerships focus on improving safety and health in major corporations, government agencies, at large construction projects and private sector industries where OSHA has jurisdiction. Most OSHA Strategic Partnerships are based out of local OSHA Area or Regional Offices. Help Us Improve."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_00_19722921,16.469635009765625,79,"Time will be spent reviewing legal issues, presenting cases to court and researching zoning laws and streets to see what changes may be made to ensure safety and compliance. Many prefer to work only for major developers while others prefer to work in the private sector and with private homeowners."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_04_594226390,16.30309295654297,80,"Massachusetts Forklifts: What you need to know. Massachusetts does not have a federally approved occupational safety and health regulatory program for the state; therefore, private sector workplaces must comply with federal occupational safety and health standards."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_14_748145387,16.252826690673828,81,"What is Certificate of Insurance. Certificate of insurance is the type of certificate which allows the publication of any private sector in any civilization such as industry of coal, industry of petroleum, industry of liquor production, industry of cigarette etc. There is an authority in every society which permits the private sector company to open their business in a locality after follow some terms and condition provided by that authority."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_51_40362320,16.245439529418945,82,"What Are the Major Types of Businesses in the Private Sector? A broad variety of different businesses, company structures, and industries exist within the private sector in the United States. The private sector is a broad concept encompassing profit-seeking companies that produce products and offer services, invest capital, and undertake a variety of different activities in pursuit of profit."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_23_446431342,16.080928802490234,83,"Professional dues - Membership fees paid to maintain a professional status recognized by law, such as lawyers' annual law society fees. UN-2. It is also concerned about the brain drain of health professionals due to poor working conditions in the health sector. Giga-fren."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_00_673699499,15.964166641235352,84,"Minor in Environmental Health. A minor in environmental health complements students majoring in a variety of biosciences who are interested in career options in public health, private sector environmental health and safety, sustainability, or graduate school."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_40_747440012,15.96255111694336,85,"Request Info. Purdue University Global. Featured Program: Masters in Public Health. Request Info. Even within the healthcare industry, many professionals find that a career in the public health sector can offer a greater sense of reward and better job stability than private or clinical practice. This is appealing to people in a number of specialties as community health concerns can range from treatment and prevention, to safety measures and research."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_55_155234956,15.933735847473145,86,NEBOSH is highly regarded in the construction industry. Our qualifications are what employers seek when it comes to health and safety. The NEBOSH National Certificate in Construction Health and Safety is supported by the construction industry Sector Skills Council (SSC) ConstructionSkills.
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_64_558967925,15.851675987243652,87,"While fall safety is a concern across all industries, it is of particular concern for construction. (In fact, OSHA recently presented an industry-wide safety campaign that specifically covers fall protection in the construction sector.)"
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_26_615711873,15.802593231201172,88,"History of the Occupational Safety and Health Administration. OSHA was formed on April 28, 1971 just months after the Occupational Safety and Health Act was signed into law. Both the Act and the Administration were formed in response to a growing number of safety hazards and workplace injuries and deaths occurring as a result of the increase in the use of machinery in industrial sectors."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_41_650229976,15.314374923706055,89,"If you have any concerns as to whether this course is appropriate for you or your industry, please browse our full selection of Online Courses and Safety Packs, call 800-971-1080, or Contact Us online. FEATURES & BENEFITS. ClickSafety’s OSHA 30-Hour General Industry is a certificate/card-level course that provides a comprehensive overview of all relevant safety and health topics as they pertain to the General Industry sector."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_48_549535384,15.111849784851074,90,"Private Sector: Similarly, innovations in the formal private sector can make major contributions to improving the quality of health care. The experience of innovators such as the Aravind Eye Care System has several lessons for the management of health systems in the public and private sector."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_00_279880596,14.946915626525879,91,"Bangkok City Hotel has been awarded the Amazing Thailand Safety and Health Administration: SHA certificate. The Amazing Thailand Safety and Health Administration (SHA) project is a result of cooperation between the Ministry of Tourism and Sports, the Tourism Authority of Thailand (TAT), the Ministry of Public Health, the Department of Disease Control, the Department of Health and the Department of Health Service Support, as well as government and private sector organizations involved in the tourism industry."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_43_351182658,14.876175880432129,92,"Located in states and major urban areas throughout the country, fusion centers are uniquely situated to empower front-line law enforcement, public safety, fire service (PDF - 22 pages, 2.21 MB), emergency response , public health, critical infrastructure protection (PDF - 30 pages, 3.54 MB) and private sector security personnel to lawfully gather and share threat-related information."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_61_141591050,14.529684066772461,93,OBJECTIVES OF CELEBRATING NATIONAL SAFETY DAY/WEEK. National Safety Day/Week is celebrated on a national level all over the country to aware people about safety including the various health and environmental movements. It is celebrated to get the goal of a great level of public participation to play the major safety roles in different industrial sectors.
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_66_72894811,14.458425521850586,94,"For perspective, however, banking, private equity, and commercial leasing industries have profit margins ten times as high as the health insurance industry. 12 ﻿﻿. As far as health care goes, there are certainly some very profitable sectors, including medical and diagnostic laboratories, biotechnology companies—and the pharmaceutical industry, which generates the majority of the profits in the health care sector. 13 ﻿﻿."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_11_478958973,14.412919998168945,95,"In mixed economy, both public sector as well as private sector industries will be functioning. Certain industries will be in the public sector and certain industries in the private sector. Private individuals and firms own private sector industries. Profit will be the primary motive of private sector industries."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_40_151401853,14.305335998535156,96,"Quaternary industry. An extension of tertiary industry that is often recognized as its own sector, quaternary industry, is concerned with information-based or knowledge-oriented products and services. Like the tertiary sector, it comprises a mixture of private and government endeavours."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_40_182185798,14.305335998535156,97,"Quaternary industry. An extension of tertiary industry that is often recognized as its own sector, quaternary industry, is concerned with information-based or knowledge-oriented products and services. Like the tertiary sector, it comprises a mixture of private and government endeavours."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_03_749933593,13.449450492858887,98,"Deploying PAR in the American  archaeological private sector   Questions of archaeological practice must address the situations and concerns where  the majority of archaeology is actually conducted, and the large majority of archaeology  today is conducted in the archaeological private and public sectors."
1109840,what law is concerned with the safety and health conditions in the majority of private sector industries,msmarco_passage_54_803185613,13.299032211303711,99,"INTRODUCTION. Outside of private practice and corporate animal health care, the majority of private sector jobs for veterinarians are in the pharmaceutical, biotechnology, diagnostics, contract research services, animal feeds, and agrochemical industries."
1110996,what is the role of t tubules,msmarco_passage_30_604452674,26.684938430786133,0,t tubules function to. Facilitate cellular communication during muscle contraction. What is the role of Ca2+ in a muscle contraction. Binding to troponin which changed the conformation of the tropomyosin and permits the myosin to bind to actin. Wavelike contraction produced by smooth muscle is.
1110996,what is the role of t tubules,msmarco_passage_01_139310248,25.6625919342041,1,"T-tubules ( transverse tubules) are extensions of the cell membrane that penetrate into the centre of skeletal and cardiac muscle cells. With membranes that contain large concentrations of ion channels, transporters, and pumps, T-tubules permit rapid transmission of the action potential into the cell, and also play an important role in regulating cellular calcium concentration."
1110996,what is the role of t tubules,msmarco_passage_11_677770223,24.096141815185547,2,"T-tubules. At some places along the length of the fiber, the sarcolemma invaginates into the cytoplasm to form transverse tubules called T-tubules. Each T-tubule is connected with smooth endoplasmic reticulum on either side to form a triad. These triads serve a special role in the contraction of skeletal muscles."
1110996,what is the role of t tubules,msmarco_passage_00_560151626,23.977100372314453,3,"Proteins Present in the T-Tubule Membrane. The function of the t-tubules depends not only on their structure but also on the proteins within, and adjacent to, the t-tubule membrane. Immunohistochemical techniques have been widely used to investigate the location of proteins within cardiac ventricular myocytes."
1110996,what is the role of t tubules,msmarco_passage_32_260062509,23.039522171020508,4,"T-tubule plasticity. The T-tubule membrane possesses a high plasticity which provides the stability required during muscle contraction, and facilitates repair upon damage. In addition to its principal function in EC coupling, the plasticity of T-tubules confers to this system non-related EC functions."
1110996,what is the role of t tubules,msmarco_passage_02_566603201,22.75560760498047,5,Now the AP travels down transverse tubules (T-tubules) and stimulates the sarcoplasmic reticulum to release calcium (Ca+2) into the muscle fiber. Calcium will play an important role within the sarcomere in initiating a muscle contraction (Fig. 2) 6.
1110996,what is the role of t tubules,msmarco_passage_15_425718829,22.647705078125,6,"There are two sets of tubules within skeletal muscles fibers that carry out critical functions during muscle contractions: the sarcoplasmic reticulum and the T tubules. T tubules (transverse tubules) are invaginations, or indentations of the sarcolemma."
1110996,what is the role of t tubules,msmarco_passage_00_612808760,22.641307830810547,7,"Role of calcium in the muscle fiber. In addition to depolarizing the fiber membrane, the action potential travels over the fiber’s network of tubules (T-tubules) to the interior of the cell. The arrival of an electrical charge causes the adjacent SR to release large quantities of stored calcium ions (Ca 2+ ) into the sarcoplasm."
1110996,what is the role of t tubules,msmarco_passage_26_73003119,22.449371337890625,8,"Given the differential role of β 1 -AR/β 2 -AR in regulating cell contractile function and apoptosis/cell survival, t-tubule-dependent-compartmentalized β 2 -ARs play a critical role in regulating these signaling pathways to maintain normal cardiac function."
1110996,what is the role of t tubules,msmarco_passage_00_649131098,21.98535919189453,9,"When an action potential depolarizes the muscle cell membrane, it also travels into the body of the cell via the t-tubules . The t-tubules are one component of the triads, which are composed of the t-tubule surrounded by the terminal cisternae of two parts of the cell's S.R."
1110996,what is the role of t tubules,msmarco_passage_12_538543645,21.784507751464844,10,"Click to see full answer. In this way, what are T tubules in muscle? T-tubules (transverse tubules) are extensions of the cell membrane that penetrate into the centre of skeletal and cardiac muscle cells."
1110996,what is the role of t tubules,msmarco_passage_46_425523451,21.708297729492188,11,the sarcoplasmic reticulum transfers calcium to the T tubules. The T tubules conduct electrical impulses that stimulate calcium release from the sarcoplasmic reticulum. Definition. The T tubules conduct electrical impulses that stimulate calcium release from the sarcoplasmic reticulum.
1110996,what is the role of t tubules,msmarco_passage_56_729113403,21.707889556884766,12,"Sarcoplasmic Reticulum and T Tubules. Skeletal muscle fibers contain two sets of intracellular tubules that help regulate muscle contraction: (1) the sarcoplasmic reticulum and (2) T tubules. 286UNIT 2 Covering, Support, and Movement of the Body 9."
1110996,what is the role of t tubules,msmarco_passage_26_72998139,21.692211151123047,13,"Actin filaments have been indicated in the organization and maintenance of t-tubule structure and function. Stabilization of cardiac actin filament by cytochalasin D preserves t-tubules in rodent ventricular cardiomyocytes during extended in vitro culture, which normally loses t-tubule invaginations ( 91, 118, 214 )."
1110996,what is the role of t tubules,msmarco_passage_30_754913887,21.66893768310547,14,What is the role of the smear layer. covers the openings of the tubules and decreases the risk of a stimulus for hypersensitivity reaching the pulp. When removed the smear layer leaves the tubule openings exposed to stimuli and possible sensitivity.
1110996,what is the role of t tubules,msmarco_passage_00_560159972,21.617393493652344,15,"Abstract. The transverse tubules (t-tubules) of mammalian cardiac ventricular myocytes are invaginations of the surface membrane. Recent studies have suggested that the structure and function of the t-tubules are more complex than previously believed; in particular, many of the proteins involved in cellular Ca 2+ cycling appear to be concentrated at the t-tubule."
1110996,what is the role of t tubules,msmarco_passage_18_804877541,21.506526947021484,16,"In between two terminal cisternae is a tubular infolding called a transverse tubule (T tubule). T tubules are the pathways for action potentials to signal the sarcoplasmic reticulum to release calcium, causing a muscle contraction. Together, two terminal cisternae and a transverse tubule form a triad."
1110996,what is the role of t tubules,msmarco_passage_20_799203367,21.506526947021484,17,"In between two terminal cisternae is a tubular infolding called a transverse tubule (T tubule). T tubules are the pathways for action potentials to signal the sarcoplasmic reticulum to release calcium, causing a muscle contraction. Together, two terminal cisternae and a transverse tubule form a triad."
1110996,what is the role of t tubules,msmarco_passage_21_493976756,21.506526947021484,18,"In between two terminal cisternae is a tubular infolding called a transverse tubule (T tubule). T tubules are the pathways for action potentials to signal the sarcoplasmic reticulum to release calcium, causing a muscle contraction. Together, two terminal cisternae and a transverse tubule form a triad."
1110996,what is the role of t tubules,msmarco_passage_21_493985998,21.506526947021484,19,"In between two terminal cisternae is a tubular infolding called a transverse tubule (T tubule). T tubules are the pathways for action potentials to signal the sarcoplasmic reticulum to release calcium, causing a muscle contraction. Together, two terminal cisternae and a transverse tubule form a triad."
1110996,what is the role of t tubules,msmarco_passage_20_799181195,21.506526947021484,20,"In between two terminal cisternae is a tubular infolding called a transverse tubule (T tubule). T tubules are the pathways for action potentials to signal the sarcoplasmic reticulum to release calcium, causing a muscle contraction. Together, two terminal cisternae and a transverse tubule form a triad."
1110996,what is the role of t tubules,msmarco_passage_20_799139991,21.506526947021484,21,"In between two terminal cisternae is a tubular infolding called a transverse tubule (T tubule). T tubules are the pathways for action potentials to signal the sarcoplasmic reticulum to release calcium, causing a muscle contraction. Together, two terminal cisternae and a transverse tubule form a triad."
1110996,what is the role of t tubules,msmarco_passage_18_453486195,21.506526947021484,22,"In between two terminal cisternae is a tubular infolding called a transverse tubule (T tubule). T tubules are the pathways for action potentials to signal the sarcoplasmic reticulum to release calcium, causing a muscle contraction. Together, two terminal cisternae and a transverse tubule form a triad."
1110996,what is the role of t tubules,msmarco_passage_17_457218609,21.506526947021484,23,"In between two terminal cisternae is a tubular infolding called a transverse tubule (T tubule). T tubules are the pathways for action potentials to signal the sarcoplasmic reticulum to release calcium, causing a muscle contraction. Together, two terminal cisternae and a transverse tubule form a triad."
1110996,what is the role of t tubules,msmarco_passage_60_225330799,21.299945831298828,24,T-Tubules. T-tubule membrane is associated with a unique set of ion channels supported by membrane structural subdomains.23 Immunocytochemistry and patch clamp data indicate that 80% of the sarcolemma LTCCs are concentrated at T-tubules. Localization of LTCCs to T-tubules is critical in bringing LTCCs to the vicinity of calcium sense and release channel RyR at SR membrane.
1110996,what is the role of t tubules,msmarco_passage_04_564118648,21.28466796875,25,"The T- tubules contain extracellular fluid, which is high in both calcium and sodium ions. Inside the muscle fibers, the T-tubules lie close to enlarged areas of the sarcoplasmic reticulum known as terminal cisternae. Two terminal cisternae found on either side of a T-tubule is known as a triad."
1110996,what is the role of t tubules,msmarco_passage_26_73007633,21.22557258605957,26,"Abstract. Unique to striated muscle cells, transverse tubules (t-tubules) are membrane organelles that consist of sarcolemma penetrating into the myocyte interior, forming a highly branched and interconnected network. Mature t-tubule networks are found in mammalian ventricular cardiomyocytes, with the transverse components of t-tubules occurring near sarcomeric z-discs."
1110996,what is the role of t tubules,msmarco_passage_26_73013646,21.155391693115234,27,"Recently identified t-tubule membrane subdomains also provide a structural foundation and clearer understanding of t-tubule regulation of cardiomyocyte function. This section reviews the gross morphology, membrane ultrastructure and microdomains, and unique features of cardiac t-tubules. FIGURE 1."
1110996,what is the role of t tubules,msmarco_passage_28_559196041,21.14822006225586,28,"Muscle Membrane, T Tubules, and Sarcoplasmic Reticulum. T tubules are specialized invaginations of the sarcolemma, with which it is continuous at multiple points. T tubules run transverse to the muscle fibers themselves and the sarcolemma and encircle individual muscle fibrils."
1110996,what is the role of t tubules,msmarco_passage_18_289820540,21.108104705810547,29,"Cardiac muscle cells contain many mitochondriawhich provide the energy needed for the cell in the form of adenosine triphosphate(ATP), making them highly resistant to fatigue. [5][3] T-tubules[edit] Main article: T-tubules. T-tubules are microscopic tubes that run from the cell surface to deep within the cell."
1110996,what is the role of t tubules,msmarco_passage_21_641533452,21.108104705810547,30,"Cardiac muscle cells contain many mitochondriawhich provide the energy needed for the cell in the form of adenosine triphosphate(ATP), making them highly resistant to fatigue. [5][3] T-tubules[edit] Main article: T-tubules. T-tubules are microscopic tubes that run from the cell surface to deep within the cell."
1110996,what is the role of t tubules,msmarco_passage_21_641623039,21.108104705810547,31,"Cardiac muscle cells contain many mitochondriawhich provide the energy needed for the cell in the form of adenosine triphosphate(ATP), making them highly resistant to fatigue. [5][3] T-tubules[edit] Main article: T-tubules. T-tubules are microscopic tubes that run from the cell surface to deep within the cell."
1110996,what is the role of t tubules,msmarco_passage_60_202277207,21.026315689086914,32,T-Tubules. T-tubule membrane is associated with a unique set of ion channels supported by membrane structural subdomains. 23 Immunocytochemistry and patch clamp data indicate that 80% of the sarcolemma LTCCs are concentrated at T-tubules.
1110996,what is the role of t tubules,msmarco_passage_00_560160811,20.91895294189453,33,"Changes in t-tubule structure and protein expression occur during development and in heart failure, so that changes in the t-tubules may contribute to the functional changes observed in these conditions. The purpose of this review is to provide an overview of recent studies of t-tubule structure and function in cardiac myocytes. The transverse tubules (t-tubules) of mammalian cardiac ventricular myocytes are invaginations of the surface membrane that occur at the Z line and have both transverse and longitudinal elements."
1110996,what is the role of t tubules,msmarco_passage_26_73011492,20.6978759765625,34,"Striated muscle cells have a unique membrane system, the transverse-tubules (t-tubules), or more precisely, the transverse-axial-tubular system. T-tubules are sarcolemma invaginations formed by membrane tubules that are primarily perpendicular to myocyte longitudinal edges. These membrane tubular structures are interconnected in a complex network."
1110996,what is the role of t tubules,msmarco_passage_23_622305877,20.692474365234375,35,"These are called T-tubules, short for transverse tubules. The T-tubules open into the sarcoplasmic reticulum at the so-called terminal cisternae. The action potential which causes muscle contraction propagates along the sarcolemma and the T-tubules."
1110996,what is the role of t tubules,msmarco_passage_04_763251714,20.68492889404297,36,"3) T-tubules. In muscle cells including cardiomyocytes, the sarcolemma (i.e. the plasma membrane) forms deep invaginations known as T-tubules (transverse tubules) (Figure 8). These invaginations allow depolarisation of the membrane to penetrate quickly to the interior of the cell."
1110996,what is the role of t tubules,msmarco_passage_06_276580941,20.619205474853516,37,The sarcolemma is invaginated to form T -tubules (Transverse tubules). The T-tubules are present at the level of Z-line. The T-tubules form a simple mechanism of transportation of nuirients and carry the signals for contraction of the myofibrils from the sarcolemma to the interior.
1110996,what is the role of t tubules,msmarco_passage_30_689815006,20.581466674804688,38,"Each T tubule is closely associated with two _______ _________ running alongside it, one on each side. These and the T tubule constitute a _____. terminal cisternae; triad. The __ ______ signals the sarcoplasmic reticulum when to release the calcium bursts that activate the muscle contraction process. T tubule."
1110996,what is the role of t tubules,msmarco_passage_44_589985172,20.45758056640625,39,Smooth Muscle. Contraction. Excitation. The action potential generated at the motor end plate region spreads along the membrane of skeletal muscle cell and into the T tubules. The T tubules contain dihydropyridine receptors that connect to the Ca ++ channels of sarcoplasmic reticulum. Depolarization of T tubules opens the sarcoplasmic reticulum Ca ++ channels.
1110996,what is the role of t tubules,msmarco_passage_00_560156240,20.246253967285156,40,"Coupling of Ca 2+ Entry and Ca 2+ Release. The data presented above suggest that ICa and NCX activity occur predominantly in the t-tubules, close to the RyR, implying that the t-tubules play a central role in Ca 2+ cycling and excitation-contraction coupling in cardiac ventricular myocytes."
1110996,what is the role of t tubules,msmarco_passage_21_352548529,19.919424057006836,41,"Due to this complex orientation, some refer to T-tubules as the transverse-axial tubular system.[2] The inside or lumen of the T-tubule is open at the cell surface, meaning that the T-tubule is filled with fluid containing the same constituents as the solution that surrounds the cell (the extracellular fluid)."
1110996,what is the role of t tubules,msmarco_passage_02_158591850,19.91010284423828,42,"The action potential proceeds along the plasma membrane, which invaginates (T-tubules) into the center of the muscle cell. T-tubules run parallel to the sarcoplasmic reticulum of muscle cells and voltage-gated calcium channels in the T-tubules contact calcium channels in the sarcoplasmic reticulum."
1110996,what is the role of t tubules,msmarco_passage_18_289655031,19.870458602905273,43,"T-tubules. Main article: T-tubules. T-tubules are microscopic tubes that run from the cell surface to deep within the cell. They are continuous with the cell membrane, are composed of the same phospholipid bilayer, and are open at the cell surface to the extracellular fluid that surrounds the cell."
1110996,what is the role of t tubules,msmarco_passage_20_150074699,19.870458602905273,44,"T-tubules. Main article: T-tubules. T-tubules are microscopic tubes that run from the cell surface to deep within the cell. They are continuous with the cell membrane, are composed of the same phospholipid bilayer, and are open at the cell surface to the extracellular fluid that surrounds the cell."
1110996,what is the role of t tubules,msmarco_passage_21_97536492,19.599693298339844,45,"From Wikipedia, the free encyclopedia. (Redirected from T tubules) Jump to navigation Jump to search. Invagination of the plasma membrane of a muscle cell that extends inward from the cell surface around each myofibril; the ends of T-tubules make contact with the sarcoplasmic reticulum membrane. T-tubule. Skeletal muscle, with T-tubule labelled in zoomed in image."
1110996,what is the role of t tubules,msmarco_passage_21_93072907,19.471227645874023,48,"While early work focussed on ventricular cardiac muscle and skeletal muscle, in 2009 an extensive T-tubule network in atrial cardiac muscle cells was observed. Ongoing research focusses on the regulation of T-tubule structure and how T-tubules are affected by and contribute to cardiovascular diseases."
1110996,what is the role of t tubules,msmarco_passage_21_97544877,19.471227645874023,49,"While early work focussed on ventricular cardiac muscle and skeletal muscle, in 2009 an extensive T-tubule network in atrial cardiac muscle cells was observed. Ongoing research focusses on the regulation of T-tubule structure and how T-tubules are affected by and contribute to cardiovascular diseases."
1110996,what is the role of t tubules,msmarco_passage_21_93082782,19.471227645874023,50,"While early work focussed on ventricular cardiac muscle and skeletal muscle, in 2009 an extensive T-tubule network in atrial cardiac muscle cells was observed. Ongoing research focusses on the regulation of T-tubule structure and how T-tubules are affected by and contribute to cardiovascular diseases."
1110996,what is the role of t tubules,msmarco_passage_21_352567332,19.471227645874023,47,"While early work focussed on ventricular cardiac muscle and skeletal muscle, in 2009 an extensive T-tubule network in atrial cardiac muscle cells was observed. Ongoing research focusses on the regulation of T-tubule structure and how T-tubules are affected by and contribute to cardiovascular diseases."
1110996,what is the role of t tubules,msmarco_passage_01_139319545,19.471227645874023,46,"While early work focussed on ventricular cardiac muscle and skeletal muscle, in 2009 an extensive T-tubule network in atrial cardiac muscle cells was observed. Ongoing research focusses on the regulation of T-tubule structure and how T-tubules are affected by and contribute to cardiovascular diseases."
1110996,what is the role of t tubules,msmarco_passage_21_352555901,19.436485290527344,51,"While early work focussed on ventricular cardiac muscle and skeletal muscle, in 2009 an extensive T-tubule network in atrial cardiac muscle cells was observed.[25] Ongoing research focusses on the regulation of T-tubule structure and how T-tubules are affected by and contribute to cardiovascular diseases. [26]"
1110996,what is the role of t tubules,msmarco_passage_45_566862897,19.434167861938477,52,"Conversely, the T tubules of cardiac muscle have a diameter 5 times as great as that of the skeletal muscle tubules, which means a volume 25 times as great. Also, inside the T tubules is a large quantity of mucopolysaccharides that are electronegatively charged and bind an abundant store of calcium ions, keeping these always available for diffusion to the interior of the cardiac muscle fiber when a T tubule action potential appears."
1110996,what is the role of t tubules,msmarco_passage_21_93074467,19.35126495361328,53,"From Wikipedia, the free encyclopedia. (Redirected from T-tubules) Jump to navigation Jump to search. Invagination of the plasma membrane of a muscle cell that extends inward from the cell surface around each myofibril; the ends of T-tubules make contact with the sarcoplasmic reticulum membrane. T-tubule."
1110996,what is the role of t tubules,msmarco_passage_26_73012774,19.334211349487305,54,"Present studies of cardiac t-tubules include myocytes from the atria ( 109 ), ventricles, and conducting system ( 3) and are performed across different species including small murine, large mammals, and human hearts ( 20 ). Cardiac t-tubules have classic features that distinguish them from skeletal t-tubules."
1110996,what is the role of t tubules,msmarco_passage_04_63803325,19.18016815185547,55,The lumen (inside of each T tubule) is continuous with the extracellular space. Each T tubule runs between the paired terminal cisternae of the SR forming triads (successive groupings of the three membranous structures of a Tubule between two terminal cisternae).
